"id","age","gender","race1","race2","race3","race4","race5","race6","race7","timestamp","local_date","SurveyNumber","Day_Number","has_data","t0","t_cen","t_hr","cond_tail","cond_basic","phone","video","text","interact","relat","caredfor","respected","supported","resp","conn","LS1_pre","LS2_pre","LS3_pre","LS4_pre","LS5_pre","LS_pre","LS1_post","LS2_post","LS3_post","LS4_post","LS5_post","LS_post","Path1_pre","Agen1_pre","Path2_pre","Path3_pre","Path4_pre","Agen2_pre","Agen3_pre","Agen4_pre","Agency_pre","Pathways_pre","Hope_pre","Path1_post","Agen1_post","Path2_post","Path3_post","Path4_post","Agen2_post","Agen3_post","Agen4_post","Agency_post","Pathways_post","Hope_post"
19308,20,2,NA,2,3,NA,NA,NA,NA,1589225211,"5/11/2020 12:26",44,8,"FALSE",1588614056,611155,169.765277777778,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,3,2.4,4,3,4,2,3,3,4,NA,3.33333333333333,3.25,3.29166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19308,20,2,NA,2,3,NA,NA,NA,NA,1589231317,"5/11/2020 14:08",45,8,"TRUE ",1588614056,617261,171.461388888889,0,1,0,0,0,1,7,3,1,1,1.66666666666667,6,NA,NA,NA,NA,NA,NA,2,2,2,3,3,2.4,4,3,4,2,3,3,4,NA,3.33333333333333,3.25,3.29166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19308,20,2,NA,2,3,NA,NA,NA,NA,1589237504,"5/11/2020 15:51",46,8,"FALSE",1588614056,623448,173.18,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,3,2.4,4,3,4,2,3,3,4,NA,3.33333333333333,3.25,3.29166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19308,20,2,NA,2,3,NA,NA,NA,NA,1589241319,"5/11/2020 16:55",47,8,"TRUE ",1588614056,627263,174.239722222222,0,1,0,0,0,1,7,4,2,2,2.66666666666667,4,NA,NA,NA,NA,NA,NA,2,2,2,3,3,2.4,4,3,4,2,3,3,4,NA,3.33333333333333,3.25,3.29166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19308,20,2,NA,2,3,NA,NA,NA,NA,1589248571,"5/11/2020 18:56",48,8,"FALSE",1588614056,634515,176.254166666667,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,3,2.4,4,3,4,2,3,3,4,NA,3.33333333333333,3.25,3.29166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19308,20,2,NA,2,3,NA,NA,NA,NA,1589305108,"5/12/2020 10:38",49,9,"FALSE",1588614056,691052,191.958888888889,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,3,2.4,4,3,4,2,3,3,4,NA,3.33333333333333,3.25,3.29166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19308,20,2,NA,2,3,NA,NA,NA,NA,1589310276,"5/12/2020 12:04",50,9,"FALSE",1588614056,696220,193.394444444444,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,3,2.4,4,3,4,2,3,3,4,NA,3.33333333333333,3.25,3.29166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19308,20,2,NA,2,3,NA,NA,NA,NA,1589317649,"5/12/2020 14:07",51,9,"TRUE ",1588614056,703593,195.4425,0,1,0,0,1,1,7,5,5,5,5,6,NA,NA,NA,NA,NA,NA,2,2,2,3,3,2.4,4,3,4,2,3,3,4,NA,3.33333333333333,3.25,3.29166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19308,20,2,NA,2,3,NA,NA,NA,NA,1589322239,"5/12/2020 15:23",52,9,"FALSE",1588614056,708183,196.7175,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,3,2.4,4,3,4,2,3,3,4,NA,3.33333333333333,3.25,3.29166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19308,20,2,NA,2,3,NA,NA,NA,NA,1589329003,"5/12/2020 17:16",53,9,"TRUE ",1588614056,714947,198.596388888889,0,1,0,1,0,1,5,4,4,4,4,6,NA,NA,NA,NA,NA,NA,2,2,2,3,3,2.4,4,3,4,2,3,3,4,NA,3.33333333333333,3.25,3.29166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19308,20,2,NA,2,3,NA,NA,NA,NA,1589334947,"5/12/2020 18:55",54,9,"FALSE",1588614056,720891,200.2475,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,3,2.4,4,3,4,2,3,3,4,NA,3.33333333333333,3.25,3.29166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19308,20,2,NA,2,3,NA,NA,NA,NA,1589390537,"5/13/2020 10:22",55,10,"TRUE ",1588614056,776481,215.689166666667,0,1,0,0,0,1,7,1,1,1,1,4,NA,NA,NA,NA,NA,NA,2,2,2,3,3,2.4,4,3,4,2,3,3,4,NA,3.33333333333333,3.25,3.29166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19308,20,2,NA,2,3,NA,NA,NA,NA,1589397229,"5/13/2020 12:13",56,10,"TRUE ",1588614056,783173,217.548055555556,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,2,2,2,3,3,2.4,4,3,4,2,3,3,4,NA,3.33333333333333,3.25,3.29166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19308,20,2,NA,2,3,NA,NA,NA,NA,1589404172,"5/13/2020 14:09",57,10,"FALSE",1588614056,790116,219.476666666667,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,3,2.4,4,3,4,2,3,3,4,NA,3.33333333333333,3.25,3.29166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19308,20,2,NA,2,3,NA,NA,NA,NA,1589410345,"5/13/2020 15:52",58,10,"TRUE ",1588614056,796289,221.191388888889,0,1,0,0,0,1,7,4,4,4,4,1,NA,NA,NA,NA,NA,NA,2,2,2,3,3,2.4,4,3,4,2,3,3,4,NA,3.33333333333333,3.25,3.29166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19308,20,2,NA,2,3,NA,NA,NA,NA,1589414746,"5/13/2020 17:05",59,10,"FALSE",1588614056,800690,222.413888888889,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,3,2.4,4,3,4,2,3,3,4,NA,3.33333333333333,3.25,3.29166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19308,20,2,NA,2,3,NA,NA,NA,NA,1589421382,"5/13/2020 18:56",60,10,"FALSE",1588614056,807326,224.257222222222,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,3,2.4,4,3,4,2,3,3,4,NA,3.33333333333333,3.25,3.29166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19309,21,2,NA,NA,NA,4,NA,NA,NA,1588612558,"5/4/2020 10:15 ",1,1,"TRUE ",1588612558,0,0,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1588620578,"5/4/2020 12:29 ",2,1,"TRUE ",1588612558,8020,2.22777777777778,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1588626556,"5/4/2020 14:09 ",3,1,"TRUE ",1588612558,13998,3.88833333333333,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1588632120,"5/4/2020 15:42 ",4,1,"TRUE ",1588612558,19562,5.43388888888889,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1588638033,"5/4/2020 17:20 ",5,1,"TRUE ",1588612558,25475,7.07638888888889,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1588643395,"5/4/2020 18:49 ",6,1,"FALSE",1588612558,30837,8.56583333333333,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1588698939,"5/5/2020 10:15 ",7,2,"TRUE ",1588612558,86381,23.9947222222222,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1588706964,"5/5/2020 12:29 ",8,2,"TRUE ",1588612558,94406,26.2238888888889,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1588713214,"5/5/2020 14:13 ",9,2,"TRUE ",1588612558,100656,27.96,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1588717555,"5/5/2020 15:25 ",10,2,"TRUE ",1588612558,104997,29.1658333333333,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1588723865,"5/5/2020 17:11 ",11,2,"TRUE ",1588612558,111307,30.9186111111111,1,0,0,0,0,1,7,5,5,4,4.66666666666667,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1588729553,"5/5/2020 18:45 ",12,2,"TRUE ",1588612558,116995,32.4986111111111,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1588786917,"5/6/2020 10:41 ",13,3,"TRUE ",1588612558,174359,48.4330555555556,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1588793547,"5/6/2020 12:32 ",14,3,"TRUE ",1588612558,180989,50.2747222222222,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1588797338,"5/6/2020 13:35 ",15,3,"TRUE ",1588612558,184780,51.3277777777778,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1588804864,"5/6/2020 15:41 ",16,3,"TRUE ",1588612558,192306,53.4183333333333,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1588810812,"5/6/2020 17:20 ",17,3,"TRUE ",1588612558,198254,55.0705555555556,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1588815358,"5/6/2020 18:35 ",18,3,"TRUE ",1588612558,202800,56.3333333333333,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1588871890,"5/7/2020 10:18 ",19,4,"TRUE ",1588612558,259332,72.0366666666667,1,0,0,0,0,1,7,4,4,4,4,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1588878236,"5/7/2020 12:03 ",20,4,"TRUE ",1588612558,265678,73.7994444444444,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1588884708,"5/7/2020 13:51 ",21,4,"TRUE ",1588612558,272150,75.5972222222222,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1588891689,"5/7/2020 15:48 ",22,4,"TRUE ",1588612558,279131,77.5363888888889,1,0,0,1,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1588897336,"5/7/2020 17:22 ",23,4,"TRUE ",1588612558,284778,79.105,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1588903074,"5/7/2020 18:57 ",24,4,"TRUE ",1588612558,290516,80.6988888888889,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1588960285,"5/8/2020 10:51 ",25,5,"TRUE ",1588612558,347727,96.5908333333333,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1588964421,"5/8/2020 12:00 ",26,5,"TRUE ",1588612558,351863,97.7397222222222,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1588970881,"5/8/2020 13:48 ",27,5,"TRUE ",1588612558,358323,99.5341666666667,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1588977070,"5/8/2020 15:31 ",28,5,"TRUE ",1588612558,364512,101.253333333333,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1588983116,"5/8/2020 17:11 ",29,5,"TRUE ",1588612558,370558,102.932777777778,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1588989026,"5/8/2020 18:50 ",30,5,"TRUE ",1588612558,376468,104.574444444444,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1589046047,"5/9/2020 10:40 ",31,6,"TRUE ",1588612558,433489,120.413611111111,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1589050614,"5/9/2020 11:56 ",32,6,"TRUE ",1588612558,438056,121.682222222222,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1589058050,"5/9/2020 14:00 ",33,6,"TRUE ",1588612558,445492,123.747777777778,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1589063901,"5/9/2020 15:38 ",34,6,"TRUE ",1588612558,451343,125.373055555556,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1589070246,"5/9/2020 17:24 ",35,6,"TRUE ",1588612558,457688,127.135555555556,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1589075195,"5/9/2020 18:46 ",36,6,"TRUE ",1588612558,462637,128.510277777778,1,0,0,0,0,1,7,4,4,4,4,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1589132071,"5/10/2020 10:34",37,7,"TRUE ",1588612558,519513,144.309166666667,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1589137836,"5/10/2020 12:10",38,7,"TRUE ",1588612558,525278,145.910555555556,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1589143679,"5/10/2020 13:47",39,7,"TRUE ",1588612558,531121,147.533611111111,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1589150264,"5/10/2020 15:37",40,7,"TRUE ",1588612558,537706,149.362777777778,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1589155259,"5/10/2020 17:00",41,7,"TRUE ",1588612558,542701,150.750277777778,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1589161961,"5/10/2020 18:52",42,7,"TRUE ",1588612558,549403,152.611944444444,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1589218471,"5/11/2020 10:34",43,8,"TRUE ",1588612558,605913,168.309166666667,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1589225011,"5/11/2020 12:23",44,8,"TRUE ",1588612558,612453,170.125833333333,1,0,0,0,0,1,7,4,4,4,4,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1589229953,"5/11/2020 13:45",45,8,"TRUE ",1588612558,617395,171.498611111111,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1589236203,"5/11/2020 15:30",46,8,"TRUE ",1588612558,623645,173.234722222222,1,0,0,0,0,1,7,4,4,4,4,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1589241842,"5/11/2020 17:04",47,8,"TRUE ",1588612558,629284,174.801111111111,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1589248212,"5/11/2020 18:50",48,8,"TRUE ",1588612558,635654,176.570555555556,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1589305857,"5/12/2020 10:50",49,9,"TRUE ",1588612558,693299,192.583055555556,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,5,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1589310365,"5/12/2020 12:06",50,9,"TRUE ",1588612558,697807,193.835277777778,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1589316043,"5/12/2020 13:40",51,9,"TRUE ",1588612558,703485,195.4125,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1589322051,"5/12/2020 15:20",52,9,"FALSE",1588612558,709493,197.081388888889,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1589329226,"5/12/2020 17:20",53,9,"TRUE ",1588612558,716668,199.074444444444,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1589335175,"5/12/2020 18:59",54,9,"TRUE ",1588612558,722617,200.726944444444,1,0,NA,NA,NA,0,NA,5,5,5,5,NA,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1589390787,"5/13/2020 10:26",55,10,"TRUE ",1588612558,778229,216.174722222222,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1589396786,"5/13/2020 12:06",56,10,"TRUE ",1588612558,784228,217.841111111111,1,0,0,0,0,1,7,4,4,4,4,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
19309,21,2,NA,NA,NA,4,NA,NA,NA,1589403457,"5/13/2020 13:57",57,10,"TRUE ",1588612558,790899,219.694166666667,1,0,0,0,0,1,7,5,5,5,5,7,4,4,5,5,4,4.4,4,4,5,5,5,4.6,5,4,4,4,4,4,5,4,4.25,4.25,4.25,4,4,4,4,4,4,5,4,4.25,4,4.125
