uid,day,COVID-1,COVID-2,COVID-3,COVID-4,COVID-5,COVID-6,COVID-7,COVID-8,COVID-9,COVID-10
e3d27e46b8e06963920efb69f95df6fc,20220316,,,,,,,,,,
e3d27e46b8e06963920efb69f95df6fc,20220320,,,,,,,,,,
e3d27e46b8e06963920efb69f95df6fc,20220328,,,,,,,,,,
e3d27e46b8e06963920efb69f95df6fc,20220409,,,,,,,,,,
e3d27e46b8e06963920efb69f95df6fc,20220411,,,,,,,,,,
e3d27e46b8e06963920efb69f95df6fc,20220418,,,,,,,,,,
e3d27e46b8e06963920efb69f95df6fc,20220420,,,,,,,,,,
e3d27e46b8e06963920efb69f95df6fc,20220424,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20200318,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20200319,5.0,7.0,7.0,3.0,4.0,5.0,5.0,5.0,4.0,7.0
bdefb86f43d463ae4475291ec837f7d7,20200324,7.0,7.0,7.0,5.0,5.0,6.0,3.0,4.0,3.0,6.0
bdefb86f43d463ae4475291ec837f7d7,20200330,5.0,7.0,7.0,4.0,5.0,6.0,3.0,4.0,4.0,5.0
bdefb86f43d463ae4475291ec837f7d7,20200610,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20200617,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20200620,4.0,4.0,4.0,4.0,4.0,6.0,2.0,3.0,3.0,5.0
bdefb86f43d463ae4475291ec837f7d7,20200622,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20200627,4.0,5.0,4.0,4.0,4.0,6.0,1.0,2.0,2.0,4.0
bdefb86f43d463ae4475291ec837f7d7,20200630,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20200706,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20200709,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20200718,4.0,5.0,5.0,4.0,4.0,6.0,1.0,3.0,3.0,5.0
bdefb86f43d463ae4475291ec837f7d7,20200724,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20200725,5.0,6.0,4.0,4.0,4.0,6.0,1.0,4.0,3.0,5.0
bdefb86f43d463ae4475291ec837f7d7,20200730,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20200806,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20200822,5.0,4.0,5.0,5.0,5.0,7.0,1.0,4.0,4.0,4.0
bdefb86f43d463ae4475291ec837f7d7,20200902,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20200915,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20200923,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20200926,4.0,4.0,4.0,4.0,4.0,6.0,1.0,3.0,3.0,4.0
bdefb86f43d463ae4475291ec837f7d7,20200929,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20201003,4.0,5.0,5.0,4.0,4.0,6.0,1.0,4.0,4.0,4.0
bdefb86f43d463ae4475291ec837f7d7,20201004,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20201006,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20201011,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20201013,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20201019,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20201024,6.0,4.0,4.0,5.0,5.0,7.0,1.0,5.0,4.0,4.0
bdefb86f43d463ae4475291ec837f7d7,20201028,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20201101,6.0,4.0,4.0,6.0,6.0,7.0,1.0,4.0,2.0,4.0
bdefb86f43d463ae4475291ec837f7d7,20201103,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20201107,6.0,4.0,4.0,6.0,6.0,7.0,1.0,4.0,3.0,4.0
bdefb86f43d463ae4475291ec837f7d7,20201111,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20201114,6.0,4.0,4.0,5.0,5.0,7.0,1.0,4.0,4.0,4.0
bdefb86f43d463ae4475291ec837f7d7,20201121,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20201124,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20201204,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20201205,6.0,5.0,6.0,5.0,5.0,7.0,1.0,4.0,3.0,5.0
bdefb86f43d463ae4475291ec837f7d7,20201206,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20201212,5.0,7.0,6.0,5.0,5.0,7.0,1.0,4.0,3.0,4.0
bdefb86f43d463ae4475291ec837f7d7,20201215,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20201219,6.0,6.0,6.0,5.0,4.0,7.0,1.0,6.0,3.0,4.0
bdefb86f43d463ae4475291ec837f7d7,20201223,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20201226,6.0,6.0,6.0,6.0,5.0,7.0,1.0,5.0,3.0,4.0
bdefb86f43d463ae4475291ec837f7d7,20201228,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20210102,6.0,5.0,5.0,6.0,4.0,7.0,1.0,5.0,3.0,4.0
bdefb86f43d463ae4475291ec837f7d7,20210104,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20210113,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20210123,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20210130,6.0,4.0,4.0,5.0,4.0,7.0,1.0,5.0,3.0,4.0
bdefb86f43d463ae4475291ec837f7d7,20210206,5.0,4.0,4.0,7.0,5.0,7.0,1.0,5.0,4.0,4.0
bdefb86f43d463ae4475291ec837f7d7,20210211,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20210213,6.0,4.0,4.0,6.0,4.0,7.0,1.0,4.0,4.0,4.0
bdefb86f43d463ae4475291ec837f7d7,20210220,5.0,4.0,4.0,5.0,4.0,7.0,1.0,4.0,4.0,4.0
bdefb86f43d463ae4475291ec837f7d7,20210224,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20210227,4.0,4.0,4.0,5.0,4.0,7.0,1.0,4.0,4.0,4.0
bdefb86f43d463ae4475291ec837f7d7,20210302,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20210306,4.0,4.0,4.0,5.0,3.0,7.0,1.0,5.0,4.0,4.0
bdefb86f43d463ae4475291ec837f7d7,20210313,5.0,5.0,5.0,6.0,3.0,7.0,1.0,4.0,4.0,6.0
bdefb86f43d463ae4475291ec837f7d7,20210316,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20210322,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20210401,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20210403,5.0,4.0,5.0,5.0,3.0,7.0,1.0,5.0,3.0,4.0
bdefb86f43d463ae4475291ec837f7d7,20210412,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20210419,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20210424,3.0,4.0,4.0,3.0,2.0,3.0,1.0,4.0,4.0,4.0
bdefb86f43d463ae4475291ec837f7d7,20210426,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20210501,3.0,3.0,4.0,3.0,2.0,4.0,1.0,5.0,3.0,5.0
bdefb86f43d463ae4475291ec837f7d7,20210504,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20210509,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20210512,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20210518,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20210603,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20210605,2.0,4.0,4.0,2.0,1.0,3.0,1.0,4.0,4.0,5.0
bdefb86f43d463ae4475291ec837f7d7,20210610,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20210612,2.0,2.0,3.0,2.0,1.0,4.0,1.0,5.0,3.0,4.0
bdefb86f43d463ae4475291ec837f7d7,20210617,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20210619,4.0,3.0,3.0,4.0,2.0,5.0,1.0,5.0,3.0,4.0
bdefb86f43d463ae4475291ec837f7d7,20210626,2.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,4.0,4.0
bdefb86f43d463ae4475291ec837f7d7,20210701,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20210710,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20210715,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20210722,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20210725,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20210726,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20210801,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20210808,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20210819,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20210826,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20210828,2.0,2.0,2.0,2.0,1.0,3.0,1.0,4.0,4.0,6.0
bdefb86f43d463ae4475291ec837f7d7,20210830,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20211007,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20211102,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20211106,2.0,3.0,2.0,2.0,2.0,4.0,2.0,5.0,4.0,4.0
bdefb86f43d463ae4475291ec837f7d7,20211109,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20211113,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20211114,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20211126,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20211202,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20211204,4.0,3.0,3.0,3.0,2.0,4.0,1.0,4.0,3.0,5.0
bdefb86f43d463ae4475291ec837f7d7,20211225,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20211226,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20220103,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20220108,4.0,4.0,4.0,3.0,1.0,5.0,1.0,4.0,4.0,3.0
bdefb86f43d463ae4475291ec837f7d7,20220112,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20220115,3.0,4.0,4.0,2.0,1.0,3.0,1.0,5.0,4.0,4.0
bdefb86f43d463ae4475291ec837f7d7,20220118,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20220122,3.0,3.0,3.0,2.0,1.0,2.0,1.0,5.0,4.0,4.0
bdefb86f43d463ae4475291ec837f7d7,20220205,3.0,6.0,7.0,1.0,1.0,3.0,1.0,5.0,4.0,4.0
bdefb86f43d463ae4475291ec837f7d7,20220206,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20220211,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20220212,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20220217,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20220225,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20220226,3.0,3.0,4.0,2.0,1.0,4.0,1.0,5.0,4.0,4.0
bdefb86f43d463ae4475291ec837f7d7,20220304,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20220309,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20220312,1.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,6.0
bdefb86f43d463ae4475291ec837f7d7,20220314,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20220326,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20220327,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20220329,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20220402,3.0,1.0,2.0,3.0,1.0,4.0,1.0,5.0,4.0,4.0
bdefb86f43d463ae4475291ec837f7d7,20220403,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20220408,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20220409,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20220415,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20220417,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20220419,,,,,,,,,,
bdefb86f43d463ae4475291ec837f7d7,20220423,3.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,3.0,4.0
212521733ea8eeff63d997dc0213c692,20200320,2.0,7.0,5.0,1.0,3.0,4.0,1.0,4.0,2.0,4.0
212521733ea8eeff63d997dc0213c692,20200321,2.0,7.0,4.0,1.0,3.0,3.0,1.0,3.0,1.0,4.0
212521733ea8eeff63d997dc0213c692,20200325,2.0,7.0,7.0,1.0,3.0,5.0,1.0,3.0,1.0,6.0
212521733ea8eeff63d997dc0213c692,20200403,5.0,7.0,6.0,1.0,5.0,3.0,2.0,4.0,1.0,7.0
212521733ea8eeff63d997dc0213c692,20200404,6.0,7.0,6.0,2.0,4.0,3.0,1.0,4.0,1.0,7.0
212521733ea8eeff63d997dc0213c692,20200408,4.0,7.0,7.0,1.0,4.0,4.0,1.0,4.0,1.0,6.0
212521733ea8eeff63d997dc0213c692,20200416,5.0,7.0,7.0,1.0,4.0,4.0,1.0,3.0,2.0,5.0
212521733ea8eeff63d997dc0213c692,20200422,5.0,7.0,7.0,1.0,5.0,4.0,1.0,2.0,1.0,6.0
212521733ea8eeff63d997dc0213c692,20200424,7.0,7.0,7.0,1.0,4.0,4.0,1.0,1.0,1.0,6.0
212521733ea8eeff63d997dc0213c692,20200426,5.0,7.0,7.0,1.0,4.0,4.0,1.0,1.0,1.0,5.0
212521733ea8eeff63d997dc0213c692,20200427,7.0,7.0,7.0,1.0,4.0,4.0,1.0,1.0,1.0,5.0
212521733ea8eeff63d997dc0213c692,20200505,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20200509,7.0,7.0,7.0,1.0,4.0,4.0,1.0,1.0,1.0,5.0
212521733ea8eeff63d997dc0213c692,20200516,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20200523,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20200613,4.0,5.0,6.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0
212521733ea8eeff63d997dc0213c692,20200620,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20200625,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20200627,4.0,7.0,7.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0
212521733ea8eeff63d997dc0213c692,20200628,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20200704,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20200709,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20200718,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20200802,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20200808,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20200811,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20200903,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20200905,4.0,7.0,7.0,3.0,5.0,7.0,1.0,2.0,2.0,5.0
212521733ea8eeff63d997dc0213c692,20200907,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20200912,4.0,4.0,4.0,1.0,4.0,4.0,1.0,2.0,2.0,5.0
212521733ea8eeff63d997dc0213c692,20200917,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20200919,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20201003,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20201109,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20201114,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20201117,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20201121,4.0,7.0,7.0,1.0,2.0,4.0,1.0,3.0,1.0,3.0
212521733ea8eeff63d997dc0213c692,20201128,4.0,7.0,7.0,1.0,3.0,5.0,1.0,3.0,1.0,3.0
212521733ea8eeff63d997dc0213c692,20201205,4.0,5.0,7.0,1.0,3.0,4.0,1.0,2.0,1.0,3.0
212521733ea8eeff63d997dc0213c692,20201211,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20201212,4.0,7.0,6.0,1.0,3.0,4.0,1.0,2.0,1.0,2.0
212521733ea8eeff63d997dc0213c692,20201213,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20201219,1.0,7.0,5.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0
212521733ea8eeff63d997dc0213c692,20201226,3.0,5.0,5.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0
212521733ea8eeff63d997dc0213c692,20201230,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210102,3.0,6.0,7.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0
212521733ea8eeff63d997dc0213c692,20210107,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210121,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210122,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210123,4.0,5.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
212521733ea8eeff63d997dc0213c692,20210130,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210206,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210213,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210227,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210302,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210306,2.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
212521733ea8eeff63d997dc0213c692,20210313,2.0,7.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
212521733ea8eeff63d997dc0213c692,20210320,2.0,5.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
212521733ea8eeff63d997dc0213c692,20210321,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210327,2.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
212521733ea8eeff63d997dc0213c692,20210331,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210403,2.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
212521733ea8eeff63d997dc0213c692,20210405,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210412,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210418,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210425,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210508,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
212521733ea8eeff63d997dc0213c692,20210513,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210515,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210521,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210522,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
212521733ea8eeff63d997dc0213c692,20210523,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210527,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210528,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210602,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210605,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210608,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210613,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210621,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210626,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
212521733ea8eeff63d997dc0213c692,20210711,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
212521733ea8eeff63d997dc0213c692,20210723,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210811,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210814,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210815,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210828,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210916,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20210925,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20211211,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20211214,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20220211,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20220316,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20220329,,,,,,,,,,
212521733ea8eeff63d997dc0213c692,20220423,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20200321,4.0,6.0,4.0,2.0,3.0,3.0,2.0,6.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20200323,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20200326,4.0,5.0,4.0,2.0,3.0,4.0,3.0,6.0,4.0,5.0
35cf1abf179310dc33907d953f590366,20200327,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20200329,4.0,4.0,3.0,2.0,3.0,3.0,3.0,6.0,2.0,4.0
35cf1abf179310dc33907d953f590366,20200401,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20200405,4.0,6.0,5.0,2.0,3.0,4.0,4.0,5.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20200409,4.0,6.0,6.0,2.0,3.0,3.0,2.0,5.0,3.0,4.0
35cf1abf179310dc33907d953f590366,20200421,4.0,5.0,4.0,2.0,3.0,3.0,3.0,5.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20200425,4.0,5.0,5.0,2.0,2.0,2.0,3.0,4.0,3.0,6.0
35cf1abf179310dc33907d953f590366,20200426,4.0,5.0,5.0,2.0,2.0,2.0,3.0,5.0,3.0,4.0
35cf1abf179310dc33907d953f590366,20200428,4.0,5.0,4.0,2.0,2.0,3.0,2.0,5.0,2.0,4.0
35cf1abf179310dc33907d953f590366,20200504,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20200508,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20200509,4.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0
35cf1abf179310dc33907d953f590366,20200511,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20200514,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20200516,4.0,4.0,3.0,2.0,2.0,3.0,3.0,6.0,3.0,4.0
35cf1abf179310dc33907d953f590366,20200517,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20200521,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20200523,3.0,4.0,4.0,2.0,2.0,3.0,3.0,6.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20200525,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20200529,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20200530,3.0,4.0,4.0,2.0,2.0,2.0,2.0,6.0,3.0,6.0
35cf1abf179310dc33907d953f590366,20200531,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20200605,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20200608,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20200611,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20200613,3.0,2.0,2.0,2.0,2.0,3.0,1.0,7.0,3.0,4.0
35cf1abf179310dc33907d953f590366,20200614,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20200618,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20200621,4.0,3.0,3.0,2.0,2.0,2.0,1.0,7.0,5.0,5.0
35cf1abf179310dc33907d953f590366,20200622,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20200626,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20200627,3.0,5.0,3.0,2.0,2.0,2.0,1.0,5.0,3.0,5.0
35cf1abf179310dc33907d953f590366,20200630,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20200703,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20200704,3.0,3.0,3.0,2.0,2.0,2.0,1.0,7.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20200706,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20200710,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20200711,4.0,4.0,4.0,2.0,4.0,4.0,1.0,7.0,4.0,5.0
35cf1abf179310dc33907d953f590366,20200713,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20200718,5.0,5.0,5.0,3.0,4.0,4.0,1.0,7.0,5.0,4.0
35cf1abf179310dc33907d953f590366,20200719,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20200722,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20200725,4.0,4.0,4.0,2.0,3.0,2.0,1.0,7.0,4.0,5.0
35cf1abf179310dc33907d953f590366,20200726,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20200730,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20200801,4.0,4.0,4.0,2.0,4.0,4.0,1.0,7.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20200803,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20200808,4.0,3.0,3.0,3.0,4.0,4.0,1.0,7.0,4.0,5.0
35cf1abf179310dc33907d953f590366,20200810,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20200812,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20200815,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20200817,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20200822,4.0,4.0,3.0,3.0,4.0,4.0,1.0,5.0,5.0,5.0
35cf1abf179310dc33907d953f590366,20200823,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20201116,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20201119,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20201121,4.0,4.0,4.0,3.0,3.0,3.0,1.0,7.0,4.0,3.0
35cf1abf179310dc33907d953f590366,20201122,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20201123,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20201128,4.0,4.0,4.0,2.0,2.0,2.0,1.0,7.0,6.0,4.0
35cf1abf179310dc33907d953f590366,20201129,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20201202,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20201205,3.0,6.0,5.0,2.0,2.0,3.0,1.0,7.0,6.0,4.0
35cf1abf179310dc33907d953f590366,20201206,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20201209,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20201212,3.0,4.0,4.0,2.0,3.0,3.0,1.0,7.0,4.0,4.0
35cf1abf179310dc33907d953f590366,20201214,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20201218,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20201219,3.0,3.0,3.0,2.0,2.0,2.0,1.0,7.0,5.0,3.0
35cf1abf179310dc33907d953f590366,20201221,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20201224,,,,,,,,,,
35cf1abf179310dc33907d953f590366,20201226,4.0,4.0,4.0,2.0,2.0,2.0,1.0,6.0,5.0,4.0
35cf1abf179310dc33907d953f590366,20201227,,,,,,,,,,
