""	"KANDI_ID"	"DTIME"	"opiskelu"	"reagointi"	"aika"	"AVO_1R"	"AVO_2"	"AVO_3R"	"AVO_4R"	"AVO_5"	"AVO_6R"	"AVO_7"	"AVO_8"	"AVO_9"	"AVO_10R"	"AVO_11R"	"AVO_12R"	"AVO_13R"	"AVO_14R"	"AVO_15R"	"AVO_16"	"AVO_17R"	"AVO_18R"	"TRAIT_AVOIDANCE"	"ANX_1"	"ANX_2"	"ANX_3"	"ANX_4"	"ANX_5"	"ANX_6"	"ANX_7"	"ANX_8"	"ANX_9R"	"ANX_10"	"ANX_11R"	"ANX_12"	"ANX_13"	"ANX_14"	"ANX_15"	"ANX_16"	"ANX_17"	"ANX_18"	"TRAIT_ANXIETY"	"NEUR_1"	"NEUR_2"	"NEUR_3"	"NEUR_4"	"NEUR_5R"	"NEUR_6R"	"NEUR_7R"	"NEUR_8R"	"NEUR_9R"	"TRAIT_NEUROTICISM"	"SEX"	"SES2P"	"SES1P"	"SES"	"AGE"	"aika2"
"3022"	36	78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3023"	36	79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3024"	36	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3025"	36	81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3026"	36	82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3027"	36	83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3028"	36	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3029"	36	85	1	0	145.383333333302	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	5	4	4	4	4	4	5	4	4.05555555555556	2	3	4	4	4	4	3	4	3	3.44444444444444	0	1	1	1	20	145.383333333302
"3030"	36	86	1	0	146.766666666605	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	5	4	4	4	4	4	5	4	4.05555555555556	2	3	4	4	4	4	3	4	3	3.44444444444444	0	1	1	1	20	146.766666666605
"3031"	36	87	1	0	147.666666666511	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	5	4	4	4	4	4	5	4	4.05555555555556	2	3	4	4	4	4	3	4	3	3.44444444444444	0	1	1	1	20	147.666666666511
"3032"	36	88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3033"	36	89	1	0	151.133333333302	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	5	4	4	4	4	4	5	4	4.05555555555556	2	3	4	4	4	4	3	4	3	3.44444444444444	0	1	1	1	20	151.133333333302
"3034"	36	90	1	0	153.233333333395	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	5	4	4	4	4	4	5	4	4.05555555555556	2	3	4	4	4	4	3	4	3	3.44444444444444	0	1	1	1	20	153.233333333395
"3035"	36	91	1	-1	155.166666666511	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	5	4	4	4	4	4	5	4	4.05555555555556	2	3	4	4	4	4	3	4	3	3.44444444444444	0	1	1	1	20	155.183333333178
"3036"	36	92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3037"	37	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3038"	37	2	2	-1	1.81666666688398	2	2	2	2	3	1	1	2	2	1	2	1	6	3	2	1	1	2	2	6	5	2	5	7	2	7	1	6	2	6	6	1	1	2	3	1	1	3.55555555555556	2	2	2	2	2	3	2	2	2	2.11111111111111	0	0.333333333333333	1	0.666666666666667	21	1.83333333355064
"3039"	37	3	2	0	4.98333333339542	2	2	2	2	3	1	1	2	2	1	2	1	6	3	2	1	1	2	2	6	5	2	5	7	2	7	1	6	2	6	6	1	1	2	3	1	1	3.55555555555556	2	2	2	2	2	3	2	2	2	2.11111111111111	0	0.333333333333333	1	0.666666666666667	21	4.98333333339542
"3040"	37	4	2	0	6.75	2	2	2	2	3	1	1	2	2	1	2	1	6	3	2	1	1	2	2	6	5	2	5	7	2	7	1	6	2	6	6	1	1	2	3	1	1	3.55555555555556	2	2	2	2	2	3	2	2	2	2.11111111111111	0	0.333333333333333	1	0.666666666666667	21	6.75
"3041"	37	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3042"	37	6	2	-21	8.58333333348855	2	2	2	2	3	1	1	2	2	1	2	1	6	3	2	1	1	2	2	6	5	2	5	7	2	7	1	6	2	6	6	1	1	2	3	1	1	3.55555555555556	2	2	2	2	2	3	2	2	2	2.11111111111111	0	0.333333333333333	1	0.666666666666667	21	8.93333333348855
"3043"	37	7	2	-1	10.7166666667908	2	2	2	2	3	1	1	2	2	1	2	1	6	3	2	1	1	2	2	6	5	2	5	7	2	7	1	6	2	6	6	1	1	2	3	1	1	3.55555555555556	2	2	2	2	2	3	2	2	2	2.11111111111111	0	0.333333333333333	1	0.666666666666667	21	10.7333333334575
"3044"	37	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3045"	37	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3046"	37	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3047"	37	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3048"	37	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3049"	37	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3050"	37	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3051"	37	15	2	-11	25.7000000001863	2	2	2	2	3	1	1	2	2	1	2	1	6	3	2	1	1	2	2	6	5	2	5	7	2	7	1	6	2	6	6	1	1	2	3	1	1	3.55555555555556	2	2	2	2	2	3	2	2	2	2.11111111111111	0	0.333333333333333	1	0.666666666666667	21	25.8833333335196
"3052"	37	16	2	-2	27.2999999998137	2	2	2	2	3	1	1	2	2	1	2	1	6	3	2	1	1	2	2	6	5	2	5	7	2	7	1	6	2	6	6	1	1	2	3	1	1	3.55555555555556	2	2	2	2	2	3	2	2	2	2.11111111111111	0	0.333333333333333	1	0.666666666666667	21	27.3333333331471
"3053"	37	17	2	-10	28.4500000001863	2	2	2	2	3	1	1	2	2	1	2	1	6	3	2	1	1	2	2	6	5	2	5	7	2	7	1	6	2	6	6	1	1	2	3	1	1	3.55555555555556	2	2	2	2	2	3	2	2	2	2.11111111111111	0	0.333333333333333	1	0.666666666666667	21	28.6166666668529
"3054"	37	18	2	-2	30.7833333332092	2	2	2	2	3	1	1	2	2	1	2	1	6	3	2	1	1	2	2	6	5	2	5	7	2	7	1	6	2	6	6	1	1	2	3	1	1	3.55555555555556	2	2	2	2	2	3	2	2	2	2.11111111111111	0	0.333333333333333	1	0.666666666666667	21	30.8166666665425
"3055"	37	19	2	0	31.6333333333023	2	2	2	2	3	1	1	2	2	1	2	1	6	3	2	1	1	2	2	6	5	2	5	7	2	7	1	6	2	6	6	1	1	2	3	1	1	3.55555555555556	2	2	2	2	2	3	2	2	2	2.11111111111111	0	0.333333333333333	1	0.666666666666667	21	31.6333333333023
"3056"	37	20	2	-23	33.6666666665114	2	2	2	2	3	1	1	2	2	1	2	1	6	3	2	1	1	2	2	6	5	2	5	7	2	7	1	6	2	6	6	1	1	2	3	1	1	3.55555555555556	2	2	2	2	2	3	2	2	2	2.11111111111111	0	0.333333333333333	1	0.666666666666667	21	34.0499999998448
"3057"	37	21	2	-10	34.5333333332092	2	2	2	2	3	1	1	2	2	1	2	1	6	3	2	1	1	2	2	6	5	2	5	7	2	7	1	6	2	6	6	1	1	2	3	1	1	3.55555555555556	2	2	2	2	2	3	2	2	2	2.11111111111111	0	0.333333333333333	1	0.666666666666667	21	34.6999999998758
"3058"	37	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3059"	37	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3060"	37	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3061"	37	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3062"	37	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3063"	37	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3064"	37	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3065"	37	29	2	0	48.5833333334886	2	2	2	2	3	1	1	2	2	1	2	1	6	3	2	1	1	2	2	6	5	2	5	7	2	7	1	6	2	6	6	1	1	2	3	1	1	3.55555555555556	2	2	2	2	2	3	2	2	2	2.11111111111111	0	0.333333333333333	1	0.666666666666667	21	48.5833333334886
"3066"	37	30	2	-16	50.2166666667908	2	2	2	2	3	1	1	2	2	1	2	1	6	3	2	1	1	2	2	6	5	2	5	7	2	7	1	6	2	6	6	1	1	2	3	1	1	3.55555555555556	2	2	2	2	2	3	2	2	2	2.11111111111111	0	0.333333333333333	1	0.666666666666667	21	50.4833333334575
"3067"	37	31	2	-2	52.4166666665114	2	2	2	2	3	1	1	2	2	1	2	1	6	3	2	1	1	2	2	6	5	2	5	7	2	7	1	6	2	6	6	1	1	2	3	1	1	3.55555555555556	2	2	2	2	2	3	2	2	2	2.11111111111111	0	0.333333333333333	1	0.666666666666667	21	52.4499999998448
"3068"	37	32	2	-7	54.7000000001863	2	2	2	2	3	1	1	2	2	1	2	1	6	3	2	1	1	2	2	6	5	2	5	7	2	7	1	6	2	6	6	1	1	2	3	1	1	3.55555555555556	2	2	2	2	2	3	2	2	2	2.11111111111111	0	0.333333333333333	1	0.666666666666667	21	54.8166666668529
"3069"	37	33	2	-7	55.7333333333954	2	2	2	2	3	1	1	2	2	1	2	1	6	3	2	1	1	2	2	6	5	2	5	7	2	7	1	6	2	6	6	1	1	2	3	1	1	3.55555555555556	2	2	2	2	2	3	2	2	2	2.11111111111111	0	0.333333333333333	1	0.666666666666667	21	55.8500000000621
"3070"	37	34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3071"	37	35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3072"	37	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3073"	37	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3074"	37	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3075"	37	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3076"	37	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3077"	37	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3078"	37	42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3079"	37	43	2	0	72.75	2	2	2	2	3	1	1	2	2	1	2	1	6	3	2	1	1	2	2	6	5	2	5	7	2	7	1	6	2	6	6	1	1	2	3	1	1	3.55555555555556	2	2	2	2	2	3	2	2	2	2.11111111111111	0	0.333333333333333	1	0.666666666666667	21	72.75
"3080"	37	44	2	-1	75.1499999999069	2	2	2	2	3	1	1	2	2	1	2	1	6	3	2	1	1	2	2	6	5	2	5	7	2	7	1	6	2	6	6	1	1	2	3	1	1	3.55555555555556	2	2	2	2	2	3	2	2	2	2.11111111111111	0	0.333333333333333	1	0.666666666666667	21	75.1666666665735
"3081"	37	45	2	-4	76.9500000001863	2	2	2	2	3	1	1	2	2	1	2	1	6	3	2	1	1	2	2	6	5	2	5	7	2	7	1	6	2	6	6	1	1	2	3	1	1	3.55555555555556	2	2	2	2	2	3	2	2	2	2.11111111111111	0	0.333333333333333	1	0.666666666666667	21	77.0166666668529
"3082"	37	46	2	0	78.1166666666977	2	2	2	2	3	1	1	2	2	1	2	1	6	3	2	1	1	2	2	6	5	2	5	7	2	7	1	6	2	6	6	1	1	2	3	1	1	3.55555555555556	2	2	2	2	2	3	2	2	2	2.11111111111111	0	0.333333333333333	1	0.666666666666667	21	78.1166666666977
"3083"	37	47	2	-6	79.2666666666046	2	2	2	2	3	1	1	2	2	1	2	1	6	3	2	1	1	2	2	6	5	2	5	7	2	7	1	6	2	6	6	1	1	2	3	1	1	3.55555555555556	2	2	2	2	2	3	2	2	2	2.11111111111111	0	0.333333333333333	1	0.666666666666667	21	79.3666666666046
"3084"	37	48	2	-10	82.1666666665114	2	2	2	2	3	1	1	2	2	1	2	1	6	3	2	1	1	2	2	6	5	2	5	7	2	7	1	6	2	6	6	1	1	2	3	1	1	3.55555555555556	2	2	2	2	2	3	2	2	2	2.11111111111111	0	0.333333333333333	1	0.666666666666667	21	82.3333333331781
"3085"	37	49	2	-5	83.6166666666977	2	2	2	2	3	1	1	2	2	1	2	1	6	3	2	1	1	2	2	6	5	2	5	7	2	7	1	6	2	6	6	1	1	2	3	1	1	3.55555555555556	2	2	2	2	2	3	2	2	2	2.11111111111111	0	0.333333333333333	1	0.666666666666667	21	83.700000000031
"3086"	37	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3087"	37	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3088"	37	52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3089"	37	53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3090"	37	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3091"	37	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3092"	37	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3093"	37	57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3094"	37	58	2	0	98.4666666667908	2	2	2	2	3	1	1	2	2	1	2	1	6	3	2	1	1	2	2	6	5	2	5	7	2	7	1	6	2	6	6	1	1	2	3	1	1	3.55555555555556	2	2	2	2	2	3	2	2	2	2.11111111111111	0	0.333333333333333	1	0.666666666666667	21	98.4666666667908
"3095"	37	59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3096"	37	60	2	-1	102.116666666698	2	2	2	2	3	1	1	2	2	1	2	1	6	3	2	1	1	2	2	6	5	2	5	7	2	7	1	6	2	6	6	1	1	2	3	1	1	3.55555555555556	2	2	2	2	2	3	2	2	2	2.11111111111111	0	0.333333333333333	1	0.666666666666667	21	102.133333333364
"3097"	37	61	2	-1	103.883333333302	2	2	2	2	3	1	1	2	2	1	2	1	6	3	2	1	1	2	2	6	5	2	5	7	2	7	1	6	2	6	6	1	1	2	3	1	1	3.55555555555556	2	2	2	2	2	3	2	2	2	2.11111111111111	0	0.333333333333333	1	0.666666666666667	21	103.899999999969
"3098"	37	62	2	0	104.866666666698	2	2	2	2	3	1	1	2	2	1	2	1	6	3	2	1	1	2	2	6	5	2	5	7	2	7	1	6	2	6	6	1	1	2	3	1	1	3.55555555555556	2	2	2	2	2	3	2	2	2	2.11111111111111	0	0.333333333333333	1	0.666666666666667	21	104.866666666698
"3099"	37	63	2	-21	107.016666666605	2	2	2	2	3	1	1	2	2	1	2	1	6	3	2	1	1	2	2	6	5	2	5	7	2	7	1	6	2	6	6	1	1	2	3	1	1	3.55555555555556	2	2	2	2	2	3	2	2	2	2.11111111111111	0	0.333333333333333	1	0.666666666666667	21	107.366666666605
"3100"	37	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
