id	timestamp_issued	timestamp_answer	valence	arousal	valence_slider_initial	arousal_slider_initial	input_method	date	day	beep
264	2020-04-19T17:42:17Z	2020-04-19T18:12:21Z	14	26	0	26	App	2020-04-19	18	NA
264	2020-04-20T11:57:00Z	2020-04-20T12:14:50Z	-1	63	-21	72	App	2020-04-20	19	NA
264	2020-04-20T17:43:27Z	2020-04-20T18:28:46Z	7	36	22	36	App	2020-04-20	19	NA
264	2020-04-20T20:09:26Z	2020-04-20T20:55:01Z	19	35	-25	35	App	2020-04-20	19	NA
264	2020-04-21T06:22:40Z	2020-04-21T06:57:09Z	15	50	0	50	App	2020-04-21	20	NA
264	2020-04-21T11:55:15Z	2020-04-21T12:29:50Z	5	48	43	8	App	2020-04-21	20	NA
264	2020-04-21T17:43:25Z	2020-04-21T18:18:17Z	9	49	38	14	App	2020-04-21	20	NA
264	2020-04-22T06:25:57Z	2020-04-22T06:47:31Z	-15	50	0	50	App	2020-04-22	21	NA
264	2020-04-23T05:59:01Z	2020-04-23T06:17:32Z	0	50	0	50	App	2020-04-23	22	NA
264	2020-04-23T08:14:09Z	2020-04-23T09:10:17Z	21	58	40	13	App	2020-04-23	22	NA
264	2020-04-24T14:14:07Z	2020-04-24T14:23:16Z	19	44	9	44	App	2020-04-24	23	NA
264	2020-04-25T08:25:37Z	2020-04-25T08:30:06Z	9	31	37	88	App	2020-04-25	24	NA
264	2020-04-27T06:07:34Z	2020-04-27T06:32:14Z	12	35	0	50	App	2020-04-27	26	NA
264	2020-04-27T11:56:05Z	2020-04-27T12:11:05Z	3	52	15	84	App	2020-04-27	26	NA
264	2020-04-28T08:15:10Z	2020-04-28T08:56:09Z	15	37	-19	55	App	2020-04-28	27	NA
264	2020-04-28T20:09:14Z	2020-04-28T20:33:53Z	11	39	-36	53	App	2020-04-28	27	NA
264	2020-05-06T17:42:00Z	2020-05-06T17:49:12Z	7	28	43	44	App	2020-05-06	35	NA
264	2020-05-07T14:12:11Z	2020-05-07T14:14:34Z	12	63	-39	63	App	2020-05-07	36	NA
264	2020-05-12T17:46:30Z	2020-05-12T18:23:45Z	19	38	19	38	App	2020-05-12	41	NA
266	2020-04-02T22:50:58Z	2020-04-02T22:54:08Z	19	57	19	18	App	2020-04-02	1	NA
266	2020-04-03T05:32:50Z	2020-04-03T07:54:38Z	15	70	15	90	App	2020-04-03	2	NA
266	2020-04-03T11:55:41Z	2020-04-03T11:56:18Z	29	60	49	70	App	2020-04-03	2	NA
266	2020-04-03T20:09:08Z	2020-04-03T22:41:23Z	-37	85	-3	9	App	2020-04-03	2	NA
266	2020-04-04T11:55:59Z	2020-04-05T10:36:40Z	-32	21	36	80	App	2020-04-05	4	NA
266	2020-04-05T11:55:09Z	2020-04-05T17:08:27Z	15	32	-12	8	App	2020-04-05	4	NA
266	2020-04-05T20:13:04Z	2020-04-06T07:16:49Z	-19	75	2	2	App	2020-04-06	5	NA
266	2020-04-06T11:55:19Z	2020-04-06T14:37:14Z	18	7	31	68	App	2020-04-06	5	NA
266	2020-04-06T20:10:46Z	2020-04-06T20:34:20Z	-14	35	0	50	App	2020-04-06	5	NA
266	2020-04-07T11:56:09Z	2020-04-07T12:37:35Z	16	50	0	50	App	2020-04-07	6	NA
266	2020-04-07T14:13:05Z	2020-04-08T08:17:33Z	-23	50	0	50	App	2020-04-08	7	NA
266	2020-04-08T11:56:51Z	2020-04-08T12:30:39Z	0	50	0	50	App	2020-04-08	7	NA
266	2020-04-08T14:13:04Z	2020-04-08T14:55:59Z	0	50	0	50	App	2020-04-08	7	NA
266	2020-04-08T20:10:04Z	2020-04-08T20:42:40Z	-17	35	0	50	App	2020-04-08	7	NA
266	2020-04-09T08:14:00Z	2020-04-10T17:29:28Z	0	50	0	50	App	2020-04-10	9	NA
266	2020-04-10T17:42:10Z	2020-04-13T07:38:16Z	0	50	0	50	App	2020-04-13	12	NA
266	2020-04-14T17:44:01Z	2020-04-15T07:21:34Z	19	67	0	50	App	2020-04-15	14	NA
266	2020-04-15T20:09:00Z	2020-04-16T08:53:19Z	25	50	0	50	App	2020-04-16	15	NA
266	2020-05-02T11:55:23Z	2020-05-02T12:14:35Z	26	22	26	90	App	2020-05-02	31	NA
266	2020-05-15T11:55:57Z	2020-05-15T12:34:13Z	-10	54	-10	90	App	2020-05-15	44	NA
266	2020-05-25T20:09:26Z	2020-06-10T13:33:27Z	3	35	-36	73	App	2020-06-10	70	NA
269	2020-04-02T22:51:10Z	2020-04-02T22:54:30Z	-38	20	-8	87	App	2020-04-02	1	NA
269	2020-04-03T05:30:00Z	2020-04-03T05:30:31Z	-25	0	13	40	App	2020-04-03	2	NA
269	2020-04-03T08:14:01Z	2020-04-03T08:53:18Z	-7	53	12	25	App	2020-04-03	2	NA
269	2020-04-03T20:09:00Z	2020-04-03T20:11:47Z	-25	20	-46	84	App	2020-04-03	2	NA
272	2020-04-02T23:20:08Z	2020-04-02T23:20:45Z	-3	3	-24	3	App	2020-04-02	1	NA
272	2020-04-04T11:55:37Z	2020-04-04T12:04:15Z	-20	30	-3	96	App	2020-04-04	3	NA
272	2020-04-04T14:12:47Z	2020-04-04T14:48:22Z	3	42	40	42	App	2020-04-04	3	NA
272	2020-04-04T17:42:00Z	2020-04-04T17:49:43Z	21	71	-32	28	App	2020-04-04	3	NA
274	2020-04-03T02:48:29Z	2020-04-03T02:48:40Z	-20	18	18	34	App	2020-04-03	1	NA
274	2020-04-03T08:18:49Z	2020-04-03T08:37:06Z	24	78	47	26	App	2020-04-03	1	NA
274	2020-04-03T11:55:00Z	2020-04-03T12:11:05Z	15	78	15	4	App	2020-04-03	1	NA
274	2020-04-03T14:13:01Z	2020-04-03T15:02:17Z	0	29	0	73	App	2020-04-03	1	NA
274	2020-04-03T20:09:00Z	2020-04-03T20:51:57Z	46	57	46	57	App	2020-04-03	1	NA
274	2020-04-04T05:30:00Z	2020-04-04T05:40:55Z	22	26	0	48	App	2020-04-04	2	NA
274	2020-04-04T08:14:05Z	2020-04-04T08:23:21Z	9	64	9	33	App	2020-04-04	2	NA
274	2020-04-04T20:12:46Z	2020-04-04T20:29:47Z	16	61	-22	11	App	2020-04-04	2	NA
274	2020-04-05T05:30:00Z	2020-04-05T06:22:29Z	20	67	-41	16	App	2020-04-05	3	NA
274	2020-04-05T08:15:22Z	2020-04-05T08:41:45Z	31	24	18	24	App	2020-04-05	3	NA
274	2020-04-05T20:09:00Z	2020-04-05T21:02:49Z	3	39	3	14	App	2020-04-05	3	NA
274	2020-04-06T05:30:00Z	2020-04-06T06:11:12Z	23	50	18	23	App	2020-04-06	4	NA
274	2020-04-06T08:14:00Z	2020-04-06T08:14:05Z	14	48	14	42	App	2020-04-06	4	NA
274	2020-04-06T11:55:00Z	2020-04-06T12:20:11Z	32	76	32	76	App	2020-04-06	4	NA
274	2020-04-06T20:09:00Z	2020-04-06T20:28:25Z	15	69	0	50	App	2020-04-06	4	NA
274	2020-04-07T08:15:54Z	2020-04-07T08:44:39Z	31	73	0	50	App	2020-04-07	5	NA
274	2020-04-07T11:55:00Z	2020-04-07T12:03:29Z	44	79	0	50	App	2020-04-07	5	NA
274	2020-04-07T14:12:01Z	2020-04-07T14:15:32Z	9	76	0	50	App	2020-04-07	5	NA
274	2020-04-07T17:42:01Z	2020-04-07T17:45:17Z	25	70	0	50	App	2020-04-07	5	NA
274	2020-04-08T11:55:00Z	2020-04-08T12:07:44Z	35	70	0	50	App	2020-04-08	6	NA
274	2020-04-08T14:13:49Z	2020-04-08T14:58:39Z	39	65	0	50	App	2020-04-08	6	NA
274	2020-04-08T17:42:00Z	2020-04-08T17:45:53Z	10	65	0	50	App	2020-04-08	6	NA
274	2020-04-08T20:09:00Z	2020-04-08T20:09:09Z	27	79	0	50	App	2020-04-08	6	NA
274	2020-04-09T05:30:00Z	2020-04-09T05:40:02Z	0	50	0	50	App	2020-04-09	7	NA
274	2020-04-09T08:14:00Z	2020-04-09T09:13:12Z	0	14	0	50	App	2020-04-09	7	NA
274	2020-04-09T11:55:00Z	2020-04-09T12:31:12Z	0	50	0	50	App	2020-04-09	7	NA
274	2020-04-10T17:42:00Z	2020-04-10T17:59:20Z	0	70	0	50	App	2020-04-10	8	NA
274	2020-04-11T05:30:00Z	2020-04-11T06:08:23Z	0	21	0	50	App	2020-04-11	9	NA
274	2020-04-11T08:14:00Z	2020-04-11T08:44:40Z	14	50	0	50	App	2020-04-11	9	NA
274	2020-04-11T14:12:00Z	2020-04-11T14:37:26Z	0	50	0	50	App	2020-04-11	9	NA
274	2020-04-12T08:14:00Z	2020-04-12T08:29:08Z	24	50	0	50	App	2020-04-12	10	NA
274	2020-04-12T14:12:00Z	2020-04-12T14:12:14Z	0	50	0	50	App	2020-04-12	10	NA
274	2020-04-12T20:09:00Z	2020-04-12T21:00:32Z	0	25	0	50	App	2020-04-12	10	NA
274	2020-04-13T11:55:00Z	2020-04-13T12:05:57Z	22	79	0	50	App	2020-04-13	11	NA
274	2020-04-13T17:42:00Z	2020-04-13T17:43:23Z	0	60	0	50	App	2020-04-13	11	NA
274	2020-04-14T05:59:30Z	2020-04-14T07:02:45Z	11	50	0	50	App	2020-04-14	12	NA
274	2020-04-14T08:14:06Z	2020-04-14T08:52:08Z	-37	38	0	50	App	2020-04-14	12	NA
274	2020-04-15T11:55:42Z	2020-04-15T12:48:31Z	16	74	0	50	App	2020-04-15	13	NA
274	2020-04-15T14:12:35Z	2020-04-15T15:08:12Z	13	25	0	50	App	2020-04-15	13	NA
274	2020-04-15T20:09:00Z	2020-04-15T20:27:01Z	14	66	0	50	App	2020-04-15	13	NA
274	2020-04-16T06:04:05Z	2020-04-16T06:04:23Z	0	50	0	50	App	2020-04-16	14	NA
274	2020-04-16T14:12:35Z	2020-04-16T14:30:21Z	9	17	37	16	App	2020-04-16	14	NA
274	2020-04-16T17:42:00Z	2020-04-16T18:14:11Z	-20	59	-11	95	App	2020-04-16	14	NA
274	2020-04-17T08:14:00Z	2020-04-17T08:39:59Z	1	29	-14	55	App	2020-04-17	15	NA
274	2020-04-17T11:55:00Z	2020-04-17T12:26:44Z	-14	47	49	32	App	2020-04-17	15	NA
274	2020-04-19T05:30:00Z	2020-04-19T06:06:53Z	14	50	0	50	App	2020-04-19	17	NA
274	2020-04-19T20:09:00Z	2020-04-19T20:14:07Z	15	58	15	33	App	2020-04-19	17	NA
274	2020-04-20T06:03:32Z	2020-04-20T06:10:18Z	17	50	0	50	App	2020-04-20	18	NA
274	2020-04-20T14:12:00Z	2020-04-20T14:12:06Z	2	74	49	15	App	2020-04-20	18	NA
274	2020-04-20T17:42:28Z	2020-04-20T18:38:07Z	9	53	9	21	App	2020-04-20	18	NA
274	2020-04-22T20:09:00Z	2020-04-22T22:25:15Z	-4	27	24	8	App	2020-04-22	20	NA
274	2020-04-23T08:14:00Z	2020-04-23T09:00:21Z	6	29	6	74	App	2020-04-23	21	NA
274	2020-04-23T11:55:00Z	2020-04-23T12:33:24Z	32	66	32	20	App	2020-04-23	21	NA
274	2020-04-23T20:09:00Z	2020-04-23T20:10:05Z	1	45	1	58	App	2020-04-23	21	NA
274	2020-04-24T11:58:55Z	2020-04-24T12:30:56Z	-2	40	-42	16	App	2020-04-24	22	NA
274	2020-04-24T14:12:00Z	2020-04-24T14:24:39Z	-2	64	-2	64	App	2020-04-24	22	NA
274	2020-04-25T11:55:00Z	2020-04-25T11:55:15Z	-2	46	-22	93	App	2020-04-25	23	NA
275	2020-04-03T05:30:43Z	2020-04-03T05:31:10Z	0	6	49	6	App	2020-04-03	1	NA
275	2020-04-04T06:40:09Z	2020-04-04T06:59:16Z	-10	42	-34	22	App	2020-04-04	2	NA
275	2020-04-07T11:55:00Z	2020-04-07T11:55:08Z	13	50	0	50	App	2020-04-07	5	NA
275	2020-04-08T10:39:20Z	2020-04-08T10:39:31Z	-14	33	0	50	App	2020-04-08	6	NA
275	2020-04-09T08:14:56Z	2020-04-09T08:37:13Z	13	59	0	50	App	2020-04-09	7	NA
275	2020-04-13T20:23:20Z	2020-04-13T20:23:29Z	-39	8	0	50	App	2020-04-13	11	NA
275	2020-04-16T11:55:37Z	2020-04-16T12:36:05Z	23	82	-34	26	App	2020-04-16	14	NA
275	2020-04-17T05:31:59Z	2020-04-17T06:13:50Z	13	71	0	50	App	2020-04-17	15	NA
275	2020-04-20T17:49:46Z	2020-04-20T18:33:59Z	-29	23	4	44	App	2020-04-20	18	NA
275	2020-04-20T20:20:12Z	2020-04-20T20:21:27Z	-14	33	-49	64	App	2020-04-20	18	NA
275	2020-04-23T05:30:29Z	2020-04-23T06:30:24Z	-45	8	0	50	App	2020-04-23	21	NA
280	2020-04-03T06:25:53Z	2020-04-03T06:27:06Z	-5	23	-19	96	App	2020-04-03	1	NA
280	2020-04-03T08:16:59Z	2020-04-03T08:22:35Z	0	23	-45	13	App	2020-04-03	1	NA
280	2020-04-03T11:55:19Z	2020-04-03T12:11:22Z	-5	45	-5	98	App	2020-04-03	1	NA
280	2020-04-03T14:16:08Z	2020-04-03T14:16:30Z	1	28	-37	20	App	2020-04-03	1	NA
280	2020-04-03T17:44:54Z	2020-04-03T17:45:11Z	6	57	50	68	App	2020-04-03	1	NA
280	2020-04-03T20:12:00Z	2020-04-03T20:16:13Z	-6	49	-46	83	App	2020-04-03	1	NA
280	2020-04-04T08:16:53Z	2020-04-04T08:41:55Z	-5	48	42	60	App	2020-04-04	2	NA
280	2020-04-04T11:57:18Z	2020-04-04T11:59:45Z	-3	49	46	93	App	2020-04-04	2	NA
280	2020-04-04T14:12:19Z	2020-04-04T14:39:55Z	3	56	-50	72	App	2020-04-04	2	NA
280	2020-04-04T17:42:09Z	2020-04-04T17:42:20Z	5	51	5	82	App	2020-04-04	2	NA
280	2020-04-04T20:10:41Z	2020-04-04T20:10:55Z	4	50	-24	7	App	2020-04-04	2	NA
280	2020-04-05T08:15:09Z	2020-04-05T08:15:23Z	0	50	29	81	App	2020-04-05	3	NA
280	2020-04-05T11:55:05Z	2020-04-05T11:57:40Z	-11	48	-11	24	App	2020-04-05	3	NA
280	2020-04-05T14:12:02Z	2020-04-05T14:12:09Z	13	56	13	76	App	2020-04-05	3	NA
280	2020-04-05T17:42:00Z	2020-04-05T17:42:22Z	11	62	11	62	App	2020-04-05	3	NA
280	2020-04-05T20:09:08Z	2020-04-05T20:45:54Z	-4	44	24	30	App	2020-04-05	3	NA
280	2020-04-06T05:34:06Z	2020-04-06T05:42:46Z	-47	2	8	29	App	2020-04-06	4	NA
281	2020-04-03T06:34:29Z	2020-04-03T06:37:05Z	9	44	32	40	App	2020-04-03	1	NA
281	2020-04-03T08:14:58Z	2020-04-03T08:15:15Z	15	67	-47	34	App	2020-04-03	1	NA
281	2020-04-03T11:55:17Z	2020-04-03T11:55:32Z	26	74	13	61	App	2020-04-03	1	NA
281	2020-04-03T14:13:27Z	2020-04-03T14:42:05Z	-4	23	-26	29	App	2020-04-03	1	NA
281	2020-04-04T08:14:02Z	2020-04-04T08:24:51Z	26	47	-22	82	App	2020-04-04	2	NA
281	2020-04-04T11:55:00Z	2020-04-04T14:08:53Z	28	19	26	88	App	2020-04-04	2	NA
281	2020-04-05T11:56:00Z	2020-04-05T12:37:25Z	28	60	-44	60	App	2020-04-05	3	NA
281	2020-04-05T20:09:00Z	2020-04-05T20:55:34Z	24	13	12	83	App	2020-04-05	3	NA
281	2020-04-06T14:12:00Z	2020-04-06T14:12:08Z	27	53	-3	31	App	2020-04-06	4	NA
281	2020-04-06T20:09:00Z	2020-04-07T15:15:39Z	26	NA	0	50	App	2020-04-07	5	NA
283	2020-04-03T06:42:18Z	2020-04-03T06:42:50Z	4	50	36	74	App	2020-04-03	1	NA
283	2020-04-03T12:19:25Z	2020-04-03T12:19:41Z	10	49	-44	30	App	2020-04-03	1	NA
283	2020-04-03T17:45:01Z	2020-04-03T17:45:13Z	4	40	41	76	App	2020-04-03	1	NA
283	2020-04-03T20:09:52Z	2020-04-03T20:34:18Z	2	36	-50	0	App	2020-04-03	1	NA
283	2020-04-04T08:34:54Z	2020-04-04T09:05:11Z	6	41	-28	41	App	2020-04-04	2	NA
283	2020-04-04T11:57:38Z	2020-04-04T12:09:05Z	-3	47	-26	91	App	2020-04-04	2	NA
283	2020-04-04T14:13:08Z	2020-04-04T15:58:32Z	-4	51	-4	67	App	2020-04-04	2	NA
283	2020-04-04T17:44:51Z	2020-04-04T17:55:01Z	-6	28	-45	15	App	2020-04-04	2	NA
283	2020-04-04T20:09:07Z	2020-04-04T20:16:38Z	-12	22	-44	98	App	2020-04-04	2	NA
283	2020-04-05T08:14:01Z	2020-04-05T08:14:10Z	5	60	-10	42	App	2020-04-05	3	NA
283	2020-04-05T17:42:00Z	2020-04-05T17:42:11Z	-18	29	-39	100	App	2020-04-05	3	NA
283	2020-04-05T20:09:00Z	2020-04-05T20:23:19Z	0	35	21	76	App	2020-04-05	3	NA
283	2020-04-06T08:14:55Z	2020-04-06T08:15:14Z	19	71	1	55	App	2020-04-06	4	NA
283	2020-04-06T12:24:49Z	2020-04-06T13:24:11Z	17	46	-3	74	App	2020-04-06	4	NA
283	2020-04-06T17:42:18Z	2020-04-06T18:07:26Z	20	33	0	50	App	2020-04-06	4	NA
283	2020-04-07T08:16:19Z	2020-04-07T08:16:31Z	-13	27	0	50	App	2020-04-07	5	NA
283	2020-04-07T11:55:52Z	2020-04-07T13:37:56Z	20	44	0	50	App	2020-04-07	5	NA
283	2020-04-07T14:12:01Z	2020-04-07T16:52:01Z	0	38	0	50	App	2020-04-07	5	NA
283	2020-04-07T17:42:01Z	2020-04-07T17:42:16Z	-15	19	0	50	App	2020-04-07	5	NA
283	2020-04-08T08:14:00Z	2020-04-08T08:28:08Z	12	45	0	50	App	2020-04-08	6	NA
283	2020-04-08T11:55:00Z	2020-04-08T12:27:30Z	18	35	0	50	App	2020-04-08	6	NA
283	2020-04-08T17:42:39Z	2020-04-08T17:42:46Z	0	26	0	50	App	2020-04-08	6	NA
283	2020-04-08T20:10:38Z	2020-04-08T20:41:40Z	19	28	0	50	App	2020-04-08	6	NA
283	2020-04-09T08:14:00Z	2020-04-09T09:01:26Z	-5	25	0	50	App	2020-04-09	7	NA
283	2020-04-09T11:55:38Z	2020-04-09T12:09:56Z	10	29	0	50	App	2020-04-09	7	NA
283	2020-04-09T14:14:56Z	2020-04-09T14:55:24Z	-7	26	0	50	App	2020-04-09	7	NA
283	2020-04-09T17:45:00Z	2020-04-09T18:12:09Z	21	20	0	50	App	2020-04-09	7	NA
283	2020-04-09T20:09:00Z	2020-04-09T20:42:10Z	-22	14	0	50	App	2020-04-09	7	NA
283	2020-04-10T14:15:49Z	2020-04-10T14:53:33Z	0	22	0	50	App	2020-04-10	8	NA
283	2020-04-11T11:55:15Z	2020-04-11T12:39:25Z	15	39	0	50	App	2020-04-11	9	NA
283	2020-04-11T17:42:56Z	2020-04-11T18:40:04Z	19	29	0	50	App	2020-04-11	9	NA
283	2020-04-11T20:09:04Z	2020-04-11T20:26:33Z	14	30	0	50	App	2020-04-11	9	NA
283	2020-04-12T08:14:00Z	2020-04-12T08:14:23Z	-4	20	0	50	App	2020-04-12	10	NA
283	2020-04-12T11:55:00Z	2020-04-12T12:04:07Z	0	24	0	50	App	2020-04-12	10	NA
283	2020-04-12T14:12:00Z	2020-04-12T14:26:34Z	9	26	0	50	App	2020-04-12	10	NA
283	2020-04-12T17:43:03Z	2020-04-12T18:38:08Z	0	26	0	50	App	2020-04-12	10	NA
283	2020-04-13T11:56:42Z	2020-04-13T11:56:51Z	11	43	0	50	App	2020-04-13	11	NA
283	2020-04-13T14:15:03Z	2020-04-13T14:33:27Z	18	37	0	50	App	2020-04-13	11	NA
283	2020-04-13T17:42:51Z	2020-04-13T18:07:15Z	0	25	0	50	App	2020-04-13	11	NA
283	2020-04-14T05:30:25Z	2020-04-14T06:23:16Z	0	24	0	50	App	2020-04-14	12	NA
283	2020-04-14T08:15:40Z	2020-04-14T08:37:58Z	11	35	0	50	App	2020-04-14	12	NA
283	2020-04-14T11:58:03Z	2020-04-14T11:58:32Z	14	32	0	50	App	2020-04-14	12	NA
283	2020-04-14T14:12:35Z	2020-04-14T15:01:54Z	11	25	0	50	App	2020-04-14	12	NA
283	2020-04-14T20:10:00Z	2020-04-14T20:10:15Z	14	20	0	50	App	2020-04-14	12	NA
283	2020-04-15T08:22:39Z	2020-04-15T08:22:56Z	-1	23	0	50	App	2020-04-15	13	NA
283	2020-04-15T11:58:03Z	2020-04-15T12:08:12Z	14	41	0	50	App	2020-04-15	13	NA
283	2020-04-15T14:13:03Z	2020-04-15T14:24:30Z	-6	26	0	50	App	2020-04-15	13	NA
283	2020-04-15T17:42:00Z	2020-04-15T17:46:22Z	-1	16	0	50	App	2020-04-15	13	NA
283	2020-04-15T20:10:00Z	2020-04-15T20:10:08Z	-16	12	0	50	App	2020-04-15	13	NA
283	2020-04-16T08:14:00Z	2020-04-16T08:19:56Z	0	17	0	50	App	2020-04-16	14	NA
283	2020-04-16T11:55:29Z	2020-04-16T12:09:44Z	-3	17	15	46	App	2020-04-16	14	NA
283	2020-04-16T17:43:01Z	2020-04-16T17:45:48Z	7	37	7	17	App	2020-04-16	14	NA
283	2020-04-16T20:09:00Z	2020-04-16T20:09:08Z	30	27	11	27	App	2020-04-16	14	NA
283	2020-04-17T14:12:35Z	2020-04-17T14:18:17Z	-1	24	12	90	App	2020-04-17	15	NA
283	2020-04-17T20:09:00Z	2020-04-17T20:39:41Z	4	26	28	63	App	2020-04-17	15	NA
283	2020-04-18T11:55:00Z	2020-04-18T11:55:12Z	11	16	-48	16	App	2020-04-18	16	NA
283	2020-04-18T14:14:12Z	2020-04-18T14:39:47Z	-3	33	2	79	App	2020-04-18	16	NA
283	2020-04-18T17:42:45Z	2020-04-18T18:10:40Z	5	17	-50	55	App	2020-04-18	16	NA
288	2020-04-03T07:18:22Z	2020-04-03T07:18:59Z	0	59	31	0	App	2020-04-03	1	NA
289	2020-04-03T07:28:11Z	2020-04-03T07:28:42Z	50	71	50	71	App	2020-04-03	1	NA
289	2020-04-03T14:12:00Z	2020-04-03T14:49:05Z	42	79	-25	79	App	2020-04-03	1	NA
289	2020-04-03T20:10:25Z	2020-04-03T21:07:57Z	24	39	12	11	App	2020-04-03	1	NA
289	2020-04-04T14:12:00Z	2020-04-04T14:12:06Z	8	49	8	0	App	2020-04-04	2	NA
289	2020-04-04T17:42:00Z	2020-04-04T17:42:08Z	17	16	46	39	App	2020-04-04	2	NA
289	2020-04-05T05:30:26Z	2020-04-05T05:30:58Z	33	53	-10	12	App	2020-04-05	3	NA
289	2020-04-05T17:42:00Z	2020-04-05T18:34:53Z	21	47	43	24	App	2020-04-05	3	NA
289	2020-04-05T20:09:21Z	2020-04-05T20:28:38Z	35	45	-32	17	App	2020-04-05	3	NA
289	2020-04-06T05:30:00Z	2020-04-06T05:30:06Z	-22	31	45	48	App	2020-04-06	4	NA
289	2020-04-06T08:14:33Z	2020-04-06T08:15:05Z	41	63	-46	28	App	2020-04-06	4	NA
289	2020-04-06T11:56:46Z	2020-04-06T12:48:00Z	38	84	-22	54	App	2020-04-06	4	NA
289	2020-04-06T14:13:00Z	2020-04-06T14:15:42Z	34	72	17	72	App	2020-04-06	4	NA
289	2020-04-06T17:42:30Z	2020-04-06T18:28:28Z	41	65	0	50	App	2020-04-06	4	NA
289	2020-04-06T20:09:45Z	2020-04-06T20:09:59Z	0	50	0	50	App	2020-04-06	4	NA
289	2020-04-07T11:55:01Z	2020-04-07T12:23:54Z	21	50	0	50	App	2020-04-07	5	NA
289	2020-04-07T17:42:36Z	2020-04-07T17:55:13Z	18	50	0	50	App	2020-04-07	5	NA
289	2020-04-07T20:09:02Z	2020-04-07T20:10:14Z	27	50	0	50	App	2020-04-07	5	NA
289	2020-04-08T14:12:00Z	2020-04-08T15:18:47Z	0	50	0	50	App	2020-04-08	6	NA
289	2020-04-08T17:42:00Z	2020-04-08T17:59:41Z	25	68	0	50	App	2020-04-08	6	NA
289	2020-04-08T20:10:01Z	2020-04-08T20:10:23Z	0	50	0	50	App	2020-04-08	6	NA
289	2020-04-09T14:12:11Z	2020-04-09T14:26:24Z	30	50	0	50	App	2020-04-09	7	NA
289	2020-04-09T17:42:00Z	2020-04-09T17:48:20Z	0	50	0	50	App	2020-04-09	7	NA
290	2020-04-03T08:18:08Z	2020-04-03T08:20:51Z	22	51	10	51	App	2020-04-03	1	NA
290	2020-04-03T14:12:36Z	2020-04-03T14:13:13Z	10	52	18	86	App	2020-04-03	1	NA
290	2020-04-03T17:59:21Z	2020-04-03T17:59:33Z	-1	50	-1	74	App	2020-04-03	1	NA
290	2020-04-04T05:30:01Z	2020-04-04T06:12:25Z	-2	46	-27	16	App	2020-04-04	2	NA
290	2020-04-04T08:14:17Z	2020-04-04T08:16:37Z	3	43	-12	43	App	2020-04-04	2	NA
290	2020-04-04T12:06:24Z	2020-04-04T12:06:36Z	9	69	-11	92	App	2020-04-04	2	NA
290	2020-04-04T14:12:00Z	2020-04-04T14:12:42Z	23	66	23	76	App	2020-04-04	2	NA
290	2020-04-04T17:43:37Z	2020-04-04T18:35:00Z	22	61	25	61	App	2020-04-04	2	NA
290	2020-04-05T08:14:22Z	2020-04-05T08:25:09Z	22	69	-31	99	App	2020-04-05	3	NA
290	2020-04-05T11:55:15Z	2020-04-05T12:55:02Z	29	81	41	27	App	2020-04-05	3	NA
290	2020-04-05T14:13:36Z	2020-04-05T14:33:33Z	17	64	4	0	App	2020-04-05	3	NA
290	2020-04-05T17:42:13Z	2020-04-05T17:55:55Z	12	62	-8	16	App	2020-04-05	3	NA
290	2020-04-05T20:10:00Z	2020-04-05T20:23:59Z	11	48	11	21	App	2020-04-05	3	NA
290	2020-04-06T08:14:55Z	2020-04-06T08:15:59Z	25	71	41	9	App	2020-04-06	4	NA
290	2020-04-06T12:01:29Z	2020-04-06T12:01:38Z	15	69	-39	29	App	2020-04-06	4	NA
290	2020-04-06T14:12:57Z	2020-04-06T14:27:10Z	12	64	-33	5	App	2020-04-06	4	NA
290	2020-04-06T17:54:39Z	2020-04-06T17:55:00Z	0	50	0	50	App	2020-04-06	4	NA
290	2020-04-06T20:09:15Z	2020-04-06T20:14:00Z	14	50	0	50	App	2020-04-06	4	NA
290	2020-04-07T11:55:16Z	2020-04-07T12:07:14Z	0	50	0	50	App	2020-04-07	5	NA
290	2020-04-08T08:15:23Z	2020-04-08T08:15:39Z	10	73	0	50	App	2020-04-08	6	NA
290	2020-04-08T11:55:34Z	2020-04-08T12:47:10Z	15	65	0	50	App	2020-04-08	6	NA
290	2020-04-08T18:08:32Z	2020-04-08T18:55:29Z	15	66	0	50	App	2020-04-08	6	NA
290	2020-04-09T14:13:02Z	2020-04-09T14:13:09Z	15	50	0	50	App	2020-04-09	7	NA
290	2020-04-09T20:10:04Z	2020-04-09T20:10:26Z	11	60	0	50	App	2020-04-09	7	NA
290	2020-04-10T08:16:33Z	2020-04-10T08:47:10Z	14	66	0	50	App	2020-04-10	8	NA
290	2020-04-10T17:43:36Z	2020-04-10T17:47:27Z	9	57	0	50	App	2020-04-10	8	NA
290	2020-04-10T20:10:07Z	2020-04-10T21:07:56Z	9	50	0	50	App	2020-04-10	8	NA
290	2020-04-11T17:42:06Z	2020-04-11T17:51:23Z	9	57	0	50	App	2020-04-11	9	NA
290	2020-04-13T08:15:41Z	2020-04-13T08:48:10Z	11	61	0	50	App	2020-04-13	11	NA
290	2020-04-13T11:55:15Z	2020-04-13T11:57:33Z	11	67	0	50	App	2020-04-13	11	NA
290	2020-04-13T14:13:00Z	2020-04-13T14:21:34Z	3	50	0	50	App	2020-04-13	11	NA
